ID,Probability
141,0.00155977780047456
142,0.0014359122040195071
143,0.001321265259657145
144,0.0012152046092988034
145,0.0011171367659630338
146,0.001026505089331331
147,0.0009427878378395205
148,0.0008654962967516999
149,0.0007941729814328058
150,0.0007283899148391448
151,0.000667746978062933
152,0.0006118703326086772
153,0.0005604109129407897
154,0.0005130429877194809
155,0.0004694627880389435
156,0.00042938720089436
157,0.00039255252603176416
158,0.0003587132942782789
159,0.00032764114540184686
160,0.0002991237635199262
161,0.0002729638680536439
162,0.0002489782582094646
163,0.00022699690897332037
164,0.00020686211660148057
165,0.00018842769161020456
166,0.00017155819728564836
167,0.00015612823175958912
168,0.00014202175172994824
169,0.0001291314359397333
170,0.00011735808657153957
171,0.00010661006675194429
172,9.680277241475022e-05
173,8.785813681499999e-05
174,7.970416603908514e-05
175,7.22745039104522e-05
176,6.550802474081241e-05
177,5.934845243504849e-05
178,5.374400451063632e-05
179,4.86470596499089e-05
180,4.4013847456114696e-05
181,3.9804159142620144e-05
182,3.598107793767458e-05
183,3.251072803833743e-05
184,2.9362041006675277e-05
185,2.650653854574525e-05
186,2.3918130649724922e-05
187,2.1572928168733796e-05
188,1.9449068878518716e-05
189,1.7526556191804765e-05
190,1.578710969285524e-05
191,1.4214026723080586e-05
192,1.2792054282839693e-05
193,1.1507270562316485e-05
194,1.0346975446884343e-05
195,9.299589383893192e-06
196,8.354560033563274e-06
197,7.50227615853305e-06
198,6.733988243690092e-06
199,6.0417353641151195e-06
200,5.418277854163378e-06
201,4.8570353551324885e-06
202,4.352029847387584e-06
203,3.897833299126852e-06
204,3.4895195861750494e-06
205,3.122620362505657e-06
206,2.793084581287353e-06
207,2.4972413857904385e-06
208,2.2317661123594235e-06
209,1.9936491606475926e-06
210,1.780167508735886e-06
211,1.5888586616386036e-06
212,1.4174968412383748e-06
213,1.2640712362399498e-06
214,1.1267661464975376e-06
215,1.0039428666175354e-06
216,8.941231668391225e-07
217,7.959742376328904e-07
218,7.082949783354664e-07
219,6.300035145789806e-07
220,5.601258432630374e-07
221,4.977855067034298e-07
222,4.421942101373588e-07
223,3.9264329976251844e-07
224,3.4849602714714933e-07
225,3.0918053173234483e-07
226,2.7418347758878525e-07
227,2.430442876955041e-07
228,2.1534992056260194e-07
229,1.907301437897857e-07
230,1.6885325637705506e-07
231,1.4942222170688524e-07
232,1.321711726731678e-07
233,1.1686225465101785e-07
234,1.0328277555426979e-07
235,9.124263511406383e-08
236,8.057200562294753e-08
237,7.111924238412115e-08
238,6.27490008842102e-08
239,5.534054225986296e-08
240,4.8786207629269995e-08
241,4.2990046633661905e-08
242,3.786658442361812e-08
243,3.333971321239915e-08
244,2.93416982932726e-08
245,2.5812284643045302e-08
246,2.2697896118195615e-08
247,1.9950917362621112e-08
248,1.752905043339581e-08
249,1.5394738483998083e-08
250,1.3514649510604215e-08
